State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Tamil Nadu,DHARMAPURI,2002,Rabi,Groundnut,52074,49126
Tamil Nadu,DHARMAPURI,2002,Rabi,Maize,14188,33000
Tamil Nadu,DHARMAPURI,2002,Rabi,Bajra,9759,19807
Tamil Nadu,DHARMAPURI,2002,Rabi,Jowar,7917,15446
Tamil Nadu,DHARMAPURI,2002,Rabi,Moong(Green Gram),28103,10164
Tamil Nadu,DHARMAPURI,2002,Rabi,Urad,23335,8673
Tamil Nadu,DHARMAPURI,2002,Rabi,Cotton(lint),5960,7690
Tamil Nadu,DHARMAPURI,2002,Rabi,Ragi,8499,21994
Tamil Nadu,DHARMAPURI,2002,Whole Year,Sugarcane,14632,970488
Tamil Nadu,DHARMAPURI,2002,Whole Year,Banana,1165,28050
Tamil Nadu,DHARMAPURI,2002,Whole Year,Tapioca,4037,9374
Tamil Nadu,DHARMAPURI,2002,Whole Year,Coconut,7548,19629
Tamil Nadu,DHARMAPURI,2002,Whole Year,Cashewnut,15012,7215
Tamil Nadu,DHARMAPURI,2002,Whole Year,Turmeric,8699,13785
Tamil Nadu,DHARMAPURI,2002,Whole Year,Onion,6016,13085
Tamil Nadu,DHARMAPURI,2002,Whole Year,Dry chillies,6826,13328
Tamil Nadu,DHARMAPURI,2002,Whole Year,Coriander,5915,15405
Tamil Nadu,DHARMAPURI,2002,Whole Year,Castor seed,12799,26995
Tamil Nadu,DHARMAPURI,2002,Summer,Rice,138638,274116
Tamil Nadu,DHARMAPURI,2002,Summer,Groundnut,30451,42692
Tamil Nadu,DHARMAPURI,2002,Summer,Sesamum,10396,8127
Tamil Nadu,DHARMAPURI,2002,Summer,Sunflower,13190,29161
Tamil Nadu,DHARMAPURI,2002,Summer,Black gram,12143,15803
Tamil Nadu,DHARMAPURI,2003,Kharif,Rice,63386,140250
Tamil Nadu,DHARMAPURI,2003,Kharif,Maize,9345,24428
Tamil Nadu,DHARMAPURI,2003,Kharif,Groundnut,22172,33939
Tamil Nadu,DHARMAPURI,2003,Kharif,Jowar,6946,8282
Tamil Nadu,DHARMAPURI,2003,Kharif,Bajra,8233,15888
Tamil Nadu,DHARMAPURI,2003,Kharif,Ragi,13649,9276
Tamil Nadu,DHARMAPURI,2003,Kharif,Moong(Green Gram),10715,4059
Tamil Nadu,DHARMAPURI,2003,Kharif,Urad,837,581
Tamil Nadu,DHARMAPURI,2003,Kharif,Cotton(lint),14491,7634
Tamil Nadu,DHARMAPURI,2003,Kharif,Sunflower,5857,10366
Tamil Nadu,DHARMAPURI,2003,Rabi,Rice,77717,285491
Tamil Nadu,DHARMAPURI,2003,Rabi,Gram,26960,19502
Tamil Nadu,DHARMAPURI,2003,Rabi,Groundnut,23954,44905
Tamil Nadu,DHARMAPURI,2003,Rabi,Maize,33305,92810
Tamil Nadu,DHARMAPURI,2003,Rabi,Bajra,14880,24890
Tamil Nadu,DHARMAPURI,2003,Rabi,Jowar,4908,10183
Tamil Nadu,DHARMAPURI,2003,Rabi,Moong(Green Gram),21972,10533
Tamil Nadu,DHARMAPURI,2003,Rabi,Urad,5897,4015
Tamil Nadu,DHARMAPURI,2003,Rabi,Cotton(lint),22624,14536
Tamil Nadu,DHARMAPURI,2003,Rabi,Ragi,8250,11059
Tamil Nadu,DHARMAPURI,2003,Whole Year,Sugarcane,17377,822992
Tamil Nadu,DHARMAPURI,2003,Whole Year,Banana,5960,131800
Tamil Nadu,DHARMAPURI,2003,Whole Year,Tapioca,12317,11161
Tamil Nadu,DHARMAPURI,2003,Whole Year,Coconut,576,1033
Tamil Nadu,DHARMAPURI,2003,Whole Year,Cashewnut,12319,22512
Tamil Nadu,DHARMAPURI,2003,Whole Year,Turmeric,4058,4589
Tamil Nadu,DHARMAPURI,2003,Whole Year,Onion,2352,5425
Tamil Nadu,DHARMAPURI,2003,Whole Year,Dry chillies,2549,5677
Tamil Nadu,DHARMAPURI,2003,Whole Year,Coriander,6609,11088
Tamil Nadu,DHARMAPURI,2003,Whole Year,Castor seed,15049,7735
Tamil Nadu,DHARMAPURI,2003,Summer,Rice,47931,100904
Tamil Nadu,DHARMAPURI,2003,Summer,Groundnut,46577,58159
Tamil Nadu,DHARMAPURI,2003,Summer,Sesamum,11453,15343
Tamil Nadu,DHARMAPURI,2003,Summer,Sunflower,3210,4786
Tamil Nadu,DHARMAPURI,2003,Summer,Black gram,11492,18467
Tamil Nadu,DHARMAPURI,2004,Kharif,Rice,13658,59744
Tamil Nadu,DHARMAPURI,2004,Kharif,Maize,38695,125504
Tamil Nadu,DHARMAPURI,2004,Kharif,Groundnut,20801,33083
Tamil Nadu,DHARMAPURI,2004,Kharif,Jowar,12923,24458
Tamil Nadu,DHARMAPURI,2004,Kharif,Bajra,9040,18870
Tamil Nadu,DHARMAPURI,2004,Kharif,Ragi,8416,27832
Tamil Nadu,DHARMAPURI,2004,Kharif,Moong(Green Gram),1260,1281
Tamil Nadu,DHARMAPURI,2004,Kharif,Urad,15904,6891
Tamil Nadu,DHARMAPURI,2004,Kharif,Cotton(lint),1771,2237
Tamil Nadu,DHARMAPURI,2004,Kharif,Sunflower,3619,2918
Tamil Nadu,DHARMAPURI,2004,Rabi,Rice,73501,329329
Tamil Nadu,DHARMAPURI,2004,Rabi,Gram,897,869
Tamil Nadu,DHARMAPURI,2004,Rabi,Groundnut,39170,63906
Tamil Nadu,DHARMAPURI,2004,Rabi,Maize,32185,59964
Tamil Nadu,DHARMAPURI,2004,Rabi,Bajra,1621,2393
Tamil Nadu,DHARMAPURI,2004,Rabi,Jowar,8003,14537
Tamil Nadu,DHARMAPURI,2004,Rabi,Moong(Green Gram),27357,27069
Tamil Nadu,DHARMAPURI,2004,Rabi,Urad,9464,4841
Tamil Nadu,DHARMAPURI,2004,Rabi,Cotton(lint),21969,22251
Tamil Nadu,DHARMAPURI,2004,Rabi,Ragi,4550,11283
Tamil Nadu,DHARMAPURI,2004,Whole Year,Sugarcane,15991,1866795
Tamil Nadu,DHARMAPURI,2004,Whole Year,Banana,6849,263700
Tamil Nadu,DHARMAPURI,2004,Whole Year,Tapioca,9429,34437
Tamil Nadu,DHARMAPURI,2004,Whole Year,Coconut,12049,14714
Tamil Nadu,DHARMAPURI,2004,Whole Year,Cashewnut,8061,24564
Tamil Nadu,DHARMAPURI,2004,Whole Year,Turmeric,8691,6583
Tamil Nadu,DHARMAPURI,2004,Whole Year,Onion,2732,5922
Tamil Nadu,DHARMAPURI,2004,Whole Year,Dry chillies,2061,6708
Tamil Nadu,DHARMAPURI,2004,Whole Year,Coriander,2967,7740
Tamil Nadu,DHARMAPURI,2004,Whole Year,Castor seed,1525,4685
Tamil Nadu,DHARMAPURI,2004,Summer,Rice,67742,249887
Tamil Nadu,DHARMAPURI,2004,Summer,Groundnut,18863,52907
Tamil Nadu,DHARMAPURI,2004,Summer,Sesamum,3756,9091
Tamil Nadu,DHARMAPURI,2004,Summer,Sunflower,279,602
Tamil Nadu,DHARMAPURI,2004,Summer,Black gram,10567,34724
Tamil Nadu,DHARMAPURI,2005,Kharif,Rice,36648,122183
Tamil Nadu,DHARMAPURI,2005,Kharif,Maize,24509,127742
Tamil Nadu,DHARMAPURI,2005,Kharif,Groundnut,27340,36417
Tamil Nadu,DHARMAPURI,2005,Kharif,Jowar,4388,3686
Tamil Nadu,DHARMAPURI,2005,Kharif,Bajra,5548,14421
Tamil Nadu,DHARMAPURI,2005,Kharif,Ragi,12433,31179
Tamil Nadu,DHARMAPURI,2005,Kharif,Moong(Green Gram),845,880
Tamil Nadu,DHARMAPURI,2005,Kharif,Urad,23939,19596
Tamil Nadu,DHARMAPURI,2005,Kharif,Cotton(lint),9039,9675
Tamil Nadu,DHARMAPURI,2005,Kharif,Sunflower,2453,9155
Tamil Nadu,DHARMAPURI,2005,Rabi,Rice,123362,451616
Tamil Nadu,DHARMAPURI,2005,Rabi,Gram,18845,12871
Tamil Nadu,DHARMAPURI,2005,Rabi,Groundnut,25465,52729
Tamil Nadu,DHARMAPURI,2005,Rabi,Maize,4154,8495
Tamil Nadu,DHARMAPURI,2005,Rabi,Bajra,1571,4794
Tamil Nadu,DHARMAPURI,2005,Rabi,Jowar,4426,13304
Tamil Nadu,DHARMAPURI,2005,Rabi,Moong(Green Gram),16878,10990
Tamil Nadu,DHARMAPURI,2005,Rabi,Urad,29977,23129
Tamil Nadu,DHARMAPURI,2005,Rabi,Cotton(lint),10080,16485
Tamil Nadu,DHARMAPURI,2005,Rabi,Ragi,2013,5793
Tamil Nadu,DHARMAPURI,2005,Whole Year,Sugarcane,8153,653354
Tamil Nadu,DHARMAPURI,2005,Whole Year,Banana,4918,127699
Tamil Nadu,DHARMAPURI,2005,Whole Year,Tapioca,16460,34867
Tamil Nadu,DHARMAPURI,2005,Whole Year,Coconut,863,1424
Tamil Nadu,DHARMAPURI,2005,Whole Year,Cashewnut,12422,14742
Tamil Nadu,DHARMAPURI,2005,Whole Year,Turmeric,15745,47342
Tamil Nadu,DHARMAPURI,2005,Whole Year,Onion,7453,14522
Tamil Nadu,DHARMAPURI,2005,Whole Year,Dry chillies,763,787
Tamil Nadu,DHARMAPURI,2005,Whole Year,Coriander,6517,14343
Tamil Nadu,DHARMAPURI,2005,Whole Year,Castor seed,13224,35007
Tamil Nadu,DHARMAPURI,2005,Summer,Rice,43722,164535
Tamil Nadu,DHARMAPURI,2005,Summer,Groundnut,18133,28244
Tamil Nadu,DHARMAPURI,2005,Summer,Sesamum,3645,7915
Tamil Nadu,DHARMAPURI,2005,Summer,Sunflower,7823,22158
Tamil Nadu,DHARMAPURI,2005,Summer,Black gram,5316,4409
Tamil Nadu,DHARMAPURI,2006,Kharif,Rice,70906,319676
Tamil Nadu,DHARMAPURI,2006,Kharif,Maize,5892,20722
Tamil Nadu,DHARMAPURI,2006,Kharif,Groundnut,15093,35633
Tamil Nadu,DHARMAPURI,2006,Kharif,Jowar,8153,15715
Tamil Nadu,DHARMAPURI,2006,Kharif,Bajra,10835,40197
Tamil Nadu,DHARMAPURI,2006,Kharif,Ragi,14690,31016
Tamil Nadu,DHARMAPURI,2006,Kharif,Moong(Green Gram),12376,14765
Tamil Nadu,DHARMAPURI,2006,Kharif,Urad,20787,25310
Tamil Nadu,DHARMAPURI,2006,Kharif,Cotton(lint),15351,12036
Tamil Nadu,DHARMAPURI,2006,Kharif,Sunflower,10423,16390
Tamil Nadu,DHARMAPURI,2006,Rabi,Rice,61641,182645
Tamil Nadu,DHARMAPURI,2006,Rabi,Gram,22247,15913
Tamil Nadu,DHARMAPURI,2006,Rabi,Groundnut,23020,47640
Tamil Nadu,DHARMAPURI,2006,Rabi,Maize,5917,23170
Tamil Nadu,DHARMAPURI,2006,Rabi,Bajra,15407,35561
Tamil Nadu,DHARMAPURI,2006,Rabi,Jowar,15493,36960
Tamil Nadu,DHARMAPURI,2006,Rabi,Moong(Green Gram),33475,33044
Tamil Nadu,DHARMAPURI,2006,Rabi,Urad,8305,5591
Tamil Nadu,DHARMAPURI,2006,Rabi,Cotton(lint),1728,823
Tamil Nadu,DHARMAPURI,2006,Rabi,Ragi,3885,10202
Tamil Nadu,DHARMAPURI,2006,Whole Year,Sugarcane,15010,1372926
Tamil Nadu,DHARMAPURI,2006,Whole Year,Banana,8044,285373
Tamil Nadu,DHARMAPURI,2006,Whole Year,Tapioca,16856,45079
Tamil Nadu,DHARMAPURI,2006,Whole Year,Coconut,16212,43911
Tamil Nadu,DHARMAPURI,2006,Whole Year,Cashewnut,12317,42266
Tamil Nadu,DHARMAPURI,2006,Whole Year,Turmeric,15349,28789
Tamil Nadu,DHARMAPURI,2006,Whole Year,Onion,14711,12524
Tamil Nadu,DHARMAPURI,2006,Whole Year,Dry chillies,14052,35035
Tamil Nadu,DHARMAPURI,2006,Whole Year,Coriander,1037,1770
Tamil Nadu,DHARMAPURI,2006,Whole Year,Castor seed,9442,28324
Tamil Nadu,DHARMAPURI,2006,Summer,Rice,16642,61162
Tamil Nadu,DHARMAPURI,2006,Summer,Groundnut,46047,133227
Tamil Nadu,DHARMAPURI,2006,Summer,Sesamum,6132,15515
Tamil Nadu,DHARMAPURI,2006,Summer,Sunflower,15659,29219
Tamil Nadu,DHARMAPURI,2006,Summer,Black gram,503,465
Tamil Nadu,DHARMAPURI,2007,Kharif,Rice,48391,206476
Tamil Nadu,DHARMAPURI,2007,Kharif,Maize,21150,128087
Tamil Nadu,DHARMAPURI,2007,Kharif,Groundnut,10481,18210
Tamil Nadu,DHARMAPURI,2007,Kharif,Jowar,4403,6300
Tamil Nadu,DHARMAPURI,2007,Kharif,Bajra,4301,4342
Tamil Nadu,DHARMAPURI,2007,Kharif,Ragi,7670,16301
Tamil Nadu,DHARMAPURI,2007,Kharif,Moong(Green Gram),24071,10029
Tamil Nadu,DHARMAPURI,2007,Kharif,Urad,4760,3018
Tamil Nadu,DHARMAPURI,2007,Kharif,Cotton(lint),18946,17107
Tamil Nadu,DHARMAPURI,2007,Kharif,Sunflower,4046,8040
Tamil Nadu,DHARMAPURI,2007,Rabi,Rice,59423,254575
Tamil Nadu,DHARMAPURI,2007,Rabi,Gram,27630,28984
Tamil Nadu,DHARMAPURI,2007,Rabi,Groundnut,22548,35391
Tamil Nadu,DHARMAPURI,2007,Rabi,Maize,26203,128612
Tamil Nadu,DHARMAPURI,2007,Rabi,Bajra,15657,42106
Tamil Nadu,DHARMAPURI,2007,Rabi,Jowar,4780,9741
Tamil Nadu,DHARMAPURI,2007,Rabi,Moong(Green Gram),21935,11732
Tamil Nadu,DHARMAPURI,2007,Rabi,Urad,5231,3456
Tamil Nadu,DHARMAPURI,2007,Rabi,Cotton(lint),19213,16173
Tamil Nadu,DHARMAPURI,2007,Rabi,Ragi,13287,23227
Tamil Nadu,DHARMAPURI,2007,Whole Year,Sugarcane,9691,1049003
Tamil Nadu,DHARMAPURI,2007,Whole Year,Banana,2523,104164
Tamil Nadu,DHARMAPURI,2007,Whole Year,Tapioca,5778,17939
Tamil Nadu,DHARMAPURI,2007,Whole Year,Coconut,6826,17223
Tamil Nadu,DHARMAPURI,2007,Whole Year,Cashewnut,9471,32236
Tamil Nadu,DHARMAPURI,2007,Whole Year,Turmeric,11785,26917
Tamil Nadu,DHARMAPURI,2007,Whole Year,Onion,1200,4500
Tamil Nadu,DHARMAPURI,2007,Whole Year,Dry chillies,9128,27287
Tamil Nadu,DHARMAPURI,2007,Whole Year,Coriander,12080,15137
Tamil Nadu,DHARMAPURI,2007,Whole Year,Castor seed,14596,16227
Tamil Nadu,DHARMAPURI,2007,Summer,Rice,66401,274880
Tamil Nadu,DHARMAPURI,2007,Summer,Groundnut,16611,35398
Tamil Nadu,DHARMAPURI,2007,Summer,Sesamum,13561,29089
Tamil Nadu,DHARMAPURI,2007,Summer,Sunflower,862,2564
Tamil Nadu,DHARMAPURI,2007,Summer,Black gram,12259,21026
Tamil Nadu,DHARMAPURI,2008,Kharif,Rice,6840,21288
Tamil Nadu,DHARMAPURI,2008,Kharif,Maize,25793,146155
Tamil Nadu,DHARMAPURI,2008,Kharif,Groundnut,28813,65864
Tamil Nadu,DHARMAPURI,2008,Kharif,Jowar,3727,9101
Tamil Nadu,DHARMAPURI,2008,Kharif,Bajra,353,618
Tamil Nadu,DHARMAPURI,2008,Kharif,Ragi,11080,15454
Tamil Nadu,DHARMAPURI,2008,Kharif,Moong(Green Gram),5244,3832
Tamil Nadu,DHARMAPURI,2008,Kharif,Urad,5997,5003
Tamil Nadu,DHARMAPURI,2008,Kharif,Cotton(lint),19856,10066
Tamil Nadu,DHARMAPURI,2008,Kharif,Sunflower,9585,13146
Tamil Nadu,DHARMAPURI,2008,Rabi,Rice,119776,441839
Tamil Nadu,DHARMAPURI,2008,Rabi,Gram,27996,30574
Tamil Nadu,DHARMAPURI,2008,Rabi,Groundnut,26207,62076
Tamil Nadu,DHARMAPURI,2008,Rabi,Maize,27954,88703
Tamil Nadu,DHARMAPURI,2008,Rabi,Bajra,9766,12901
Tamil Nadu,DHARMAPURI,2008,Rabi,Jowar,2644,2330
Tamil Nadu,DHARMAPURI,2008,Rabi,Moong(Green Gram),17421,7918
Tamil Nadu,DHARMAPURI,2008,Rabi,Urad,10373,6965
Tamil Nadu,DHARMAPURI,2008,Rabi,Cotton(lint),5250,3319
Tamil Nadu,DHARMAPURI,2008,Rabi,Ragi,6418,19432
Tamil Nadu,DHARMAPURI,2008,Whole Year,Sugarcane,27613,1952285
Tamil Nadu,DHARMAPURI,2008,Whole Year,Banana,9740,464616
Tamil Nadu,DHARMAPURI,2008,Whole Year,Tapioca,8083,13797
Tamil Nadu,DHARMAPURI,2008,Whole Year,Coconut,15697,20028
Tamil Nadu,DHARMAPURI,2008,Whole Year,Cashewnut,14403,41830
Tamil Nadu,DHARMAPURI,2008,Whole Year,Turmeric,2021,3097
Tamil Nadu,DHARMAPURI,2008,Whole Year,Onion,12081,27276
Tamil Nadu,DHARMAPURI,2008,Whole Year,Dry chillies,1760,2645
Tamil Nadu,DHARMAPURI,2008,Whole Year,Coriander,5874,6530
Tamil Nadu,DHARMAPURI,2008,Whole Year,Castor seed,8989,15599
Tamil Nadu,DHARMAPURI,2008,Summer,Rice,68791,313178
Tamil Nadu,DHARMAPURI,2008,Summer,Groundnut,18539,36785
Tamil Nadu,DHARMAPURI,2008,Summer,Sesamum,4751,5092
Tamil Nadu,DHARMAPURI,2008,Summer,Sunflower,1441,3547
Tamil Nadu,DHARMAPURI,2008,Summer,Black gram,7571,19932
Tamil Nadu,DHARMAPURI,2009,Kharif,Rice,49991,201864
Tamil Nadu,DHARMAPURI,2009,Kharif,Maize,4593,17190
Tamil Nadu,DHARMAPURI,2009,Kharif,Groundnut,45368,134024
Tamil Nadu,DHARMAPURI,2009,Kharif,Jowar,5710,17208
Tamil Nadu,DHARMAPURI,2009,Kharif,Bajra,8658,25100
Tamil Nadu,DHARMAPURI,2009,Kharif,Ragi,2970,4732
Tamil Nadu,DHARMAPURI,2009,Kharif,Moong(Green Gram),9719,4282
Tamil Nadu,DHARMAPURI,2009,Kharif,Urad,13351,16921
Tamil Nadu,DHARMAPURI,2009,Kharif,Cotton(lint),20382,28065
Tamil Nadu,DHARMAPURI,2009,Kharif,Sunflower,1982,4161
Tamil Nadu,DHARMAPURI,2009,Rabi,Rice,111861,300276
Tamil Nadu,DHARMAPURI,2009,Rabi,Gram,12714,9215
Tamil Nadu,DHARMAPURI,2009,Rabi,Groundnut,26312,61023
Tamil Nadu,DHARMAPURI,2009,Rabi,Maize,3440,7425
Tamil Nadu,DHARMAPURI,2009,Rabi,Bajra,9835,25577
Tamil Nadu,DHARMAPURI,2009,Rabi,Jowar,3995,8101
Tamil Nadu,DHARMAPURI,2009,Rabi,Moong(Green Gram),26908,27550
Tamil Nadu,DHARMAPURI,2009,Rabi,Urad,11576,11066
Tamil Nadu,DHARMAPURI,2009,Rabi,Cotton(lint),18273,17028
Tamil Nadu,DHARMAPURI,2009,Rabi,Ragi,7330,11454
Tamil Nadu,DHARMAPURI,2009,Whole Year,Sugarcane,2491,237158
Tamil Nadu,DHARMAPURI,2009,Whole Year,Banana,7709,311645
Tamil Nadu,DHARMAPURI,2009,Whole Year,Tapioca,3605,9369
Tamil Nadu,DHARMAPURI,2009,Whole Year,Coconut,16312,15785
Tamil Nadu,DHARMAPURI,2009,Whole Year,Cashewnut,11627,36238
Tamil Nadu,DHARMAPURI,2009,Whole Year,Turmeric,6847,5795
Tamil Nadu,DHARMAPURI,2009,Whole Year,Onion,6393,10701
Tamil Nadu,DHARMAPURI,2009,Whole Year,Dry chillies,852,1521
Tamil Nadu,DHARMAPURI,2009,Whole Year,Coriander,1734,4119
Tamil Nadu,DHARMAPURI,2009,Whole Year,Castor seed,14485,8563
Tamil Nadu,DHARMAPURI,2009,Summer,Rice,60239,203831
Tamil Nadu,DHARMAPURI,2009,Summer,Groundnut,22855,52329
Tamil Nadu,DHARMAPURI,2009,Summer,Sesamum,8778,9672
Tamil Nadu,DHARMAPURI,2009,Summer,Sunflower,4108,5208
Tamil Nadu,DHARMAPURI,2009,Summer,Black gram,15528,19274
Tamil Nadu,DHARMAPURI,2010,Kharif,Rice,62823,205462
Tamil Nadu,DHARMAPURI,2010,Kharif,Maize,33493,85692
Tamil Nadu,DHARMAPURI,2010,Kharif,Groundnut,22492,57564
Tamil Nadu,DHARMAPURI,2010,Kharif,Jowar,9243,31805
Tamil Nadu,DHARMAPURI,2010,Kharif,Bajra,8887,6692
Tamil Nadu,DHARMAPURI,2010,Kharif,Ragi,6959,11767
Tamil Nadu,DHARMAPURI,2010,Kharif,Moong(Green Gram),33654,28106
Tamil Nadu,DHARMAPURI,2010,Kharif,Urad,17793,13243
Tamil Nadu,DHARMAPURI,2010,Kharif,Cotton(lint),22590,18313
Tamil Nadu,DHARMAPURI,2010,Kharif,Sunflower,2764,1936
Tamil Nadu,DHARMAPURI,2010,Rabi,Rice,25662,126074
Tamil Nadu,DHARMAPURI,2010,Rabi,Gram,14394,9491
Tamil Nadu,DHARMAPURI,2010,Rabi,Groundnut,43808,94027
Tamil Nadu,DHARMAPURI,2010,Rabi,Maize,36791,211444
Tamil Nadu,DHARMAPURI,2010,Rabi,Bajra,2561,8514
Tamil Nadu,DHARMAPURI,2010,Rabi,Jowar,9063,25419
Tamil Nadu,DHARMAPURI,2010,Rabi,Moong(Green Gram),859,426
Tamil Nadu,DHARMAPURI,2010,Rabi,Urad,18796,23468
Tamil Nadu,DHARMAPURI,2010,Rabi,Cotton(lint),10534,6272
Tamil Nadu,DHARMAPURI,2010,Rabi,Ragi,3999,6607
Tamil Nadu,DHARMAPURI,2010,Whole Year,Sugarcane,38746,3977182
Tamil Nadu,DHARMAPURI,2010,Whole Year,Banana,3054,129502
Tamil Nadu,DHARMAPURI,2010,Whole Year,Tapioca,11828,21505
Tamil Nadu,DHARMAPURI,2010,Whole Year,Coconut,7209,19887
Tamil Nadu,DHARMAPURI,2010,Whole Year,Cashewnut,6659,13887
Tamil Nadu,DHARMAPURI,2010,Whole Year,Turmeric,12159,10309
Tamil Nadu,DHARMAPURI,2010,Whole Year,Onion,3847,8533
Tamil Nadu,DHARMAPURI,2010,Whole Year,Dry chillies,8884,37368
Tamil Nadu,DHARMAPURI,2010,Whole Year,Coriander,13061,16785
Tamil Nadu,DHARMAPURI,2010,Whole Year,Castor seed,14303,46402
Tamil Nadu,DHARMAPURI,2010,Summer,Rice,20480,108345
Tamil Nadu,DHARMAPURI,2010,Summer,Groundnut,35705,85239
Tamil Nadu,DHARMAPURI,2010,Summer,Sesamum,9185,30225
Tamil Nadu,DHARMAPURI,2010,Summer,Sunflower,13530,31997
Tamil Nadu,DHARMAPURI,2010,Summer,Black gram,7548,24129
Tamil Nadu,DHARMAPURI,2011,Kharif,Rice,7541,40028
Tamil Nadu,DHARMAPURI,2011,Kharif,Maize,38510,254711
Tamil Nadu,DHARMAPURI,2011,Kharif,Groundnut,23221,66755
Tamil Nadu,DHARMAPURI,2011,Kharif,Jowar,10475,40792
Tamil Nadu,DHARMAPURI,2011,Kharif,Bajra,7303,6540
Tamil Nadu,DHARMAPURI,2011,Kharif,Ragi,14635,39711
Tamil Nadu,DHARMAPURI,2011,Kharif,Moong(Green Gram),765,578
Tamil Nadu,DHARMAPURI,2011,Kharif,Urad,8569,7839
Tamil Nadu,DHARMAPURI,2011,Kharif,Cotton(lint),3509,1920
Tamil Nadu,DHARMAPURI,2011,Kharif,Sunflower,7669,17581
Tamil Nadu,DHARMAPURI,2011,Rabi,Rice,78357,414048
Tamil Nadu,DHARMAPURI,2011,Rabi,Gram,24229,14361
Tamil Nadu,DHARMAPURI,2011,Rabi,Groundnut,7862,19889
Tamil Nadu,DHARMAPURI,2011,Rabi,Maize,2031,8740
Tamil Nadu,DHARMAPURI,2011,Rabi,Bajra,5668,16450
Tamil Nadu,DHARMAPURI,2011,Rabi,Jowar,5479,18763
Tamil Nadu,DHARMAPURI,2011,Rabi,Moong(Green Gram),25417,13645
Tamil Nadu,DHARMAPURI,2011,Rabi,Urad,9443,12196
Tamil Nadu,DHARMAPURI,2011,Rabi,Cotton(lint),3703,5108
Tamil Nadu,DHARMAPURI,2011,Rabi,Ragi,11065,10467
Tamil Nadu,DHARMAPURI,2011,Whole Year,Sugarcane,6522,740858
Tamil Nadu,DHARMAPURI,2011,Whole Year,Banana,10366,272513
Tamil Nadu,DHARMAPURI,2011,Whole Year,Tapioca,4164,7083
Tamil Nadu,DHARMAPURI,2011,Whole Year,Coconut,7563,20298
Tamil Nadu,DHARMAPURI,2011,Whole Year,Cashewnut,5923,18535
Tamil Nadu,DHARMAPURI,2011,Whole Year,Turmeric,9489,24500
Tamil Nadu,DHARMAPURI,2011,Whole Year,Onion,9671,25711
Tamil Nadu,DHARMAPURI,2011,Whole Year,Dry chillies,1081,4551
Tamil Nadu,DHARMAPURI,2011,Whole Year,Coriander,3524,8834
Tamil Nadu,DHARMAPURI,2011,Whole Year,Castor seed,6412,18001
Tamil Nadu,DHARMAPURI,2011,Summer,Rice,62486,239153
Tamil Nadu,DHARMAPURI,2011,Summer,Groundnut,27171,49466
Tamil Nadu,DHARMAPURI,2011,Summer,Sesamum,13122,49139
Tamil Nadu,DHARMAPURI,2011,Summer,Sunflower,6210,10501
Tamil Nadu,DHARMAPURI,2011,Summer,Black gram,14741,12669
Tamil Nadu,DHARMAPURI,2012,Kharif,Rice,106608,396183
Tamil Nadu,DHARMAPURI,2012,Kharif,Maize,1432,2177
Tamil Nadu,DHARMAPURI,2012,Kharif,Groundnut,9397,10865
Tamil Nadu,DHARMAPURI,2012,Kharif,Jowar,2693,7992
Tamil Nadu,DHARMAPURI,2012,Kharif,Bajra,328,1031
Tamil Nadu,DHARMAPURI,2012,Kharif,Ragi,5673,13221
Tamil Nadu,DHARMAPURI,2012,Kharif,Moong(Green Gram),29590,12516
Tamil Nadu,DHARMAPURI,2012,Kharif,Urad,21230,10233
Tamil Nadu,DHARMAPURI,2012,Kharif,Cotton(lint),20879,19405
Tamil Nadu,DHARMAPURI,2012,Kharif,Sunflower,7686,12175
Tamil Nadu,DHARMAPURI,2012,Rabi,Rice,33472,67411
Tamil Nadu,DHARMAPURI,2012,Rabi,Gram,20800,18296
Tamil Nadu,DHARMAPURI,2012,Rabi,Groundnut,46389,107152
Tamil Nadu,DHARMAPURI,2012,Rabi,Maize,10644,27723
Tamil Nadu,DHARMAPURI,2012,Rabi,Bajra,9346,15920
Tamil Nadu,DHARMAPURI,2012,Rabi,Jowar,10476,21541
Tamil Nadu,DHARMAPURI,2012,Rabi,Moong(Green Gram),8147,3701
Tamil Nadu,DHARMAPURI,2012,Rabi,Urad,11422,7973
Tamil Nadu,DHARMAPURI,2012,Rabi,Cotton(lint),24303,28694
Tamil Nadu,DHARMAPURI,2012,Rabi,Ragi,3471,3637
Tamil Nadu,DHARMAPURI,2012,Whole Year,Sugarcane,11182,629553
Tamil Nadu,DHARMAPURI,2012,Whole Year,Banana,1965,47026
Tamil Nadu,DHARMAPURI,2012,Whole Year,Tapioca,563,602
Tamil Nadu,DHARMAPURI,2012,Whole Year,Coconut,13362,24652
Tamil Nadu,DHARMAPURI,2012,Whole Year,Cashewnut,15463,15085
Tamil Nadu,DHARMAPURI,2012,Whole Year,Turmeric,444,360
Tamil Nadu,DHARMAPURI,2012,Whole Year,Onion,683,1220
Tamil Nadu,DHARMAPURI,2012,Whole Year,Dry chillies,13652,31771
Tamil Nadu,DHARMAPURI,2012,Whole Year,Coriander,12141,13206
Tamil Nadu,DHARMAPURI,2012,Whole Year,Castor seed,7497,7936
Tamil Nadu,DHARMAPURI,2012,Summer,Rice,69746,242978
Tamil Nadu,DHARMAPURI,2012,Summer,Groundnut,8426,12522
