District_Name,Crop_Year,Season,Temperature_Avg,Temperature_Min,Temperature_Max,Rainfall_Precipitation,Relative_Humidity,Solar_Radiation,Wind_Speed,Soil_Moisture
THENI,2013,Summer,31.79,26.2,37.38,40.21,53.36,26.47,9.15,11.12
THIRUVALLUR,1997,Kharif,28.67,23.2,34.14,285.58,72.11,18.46,14.57,22.83
THIRUVALLUR,1997,Rabi,26.2,21.05,31.35,559.54,82.34,18.7,8.41,30.55
THIRUVALLUR,1997,Whole Year,30.5,23.5,37.5,996.86,70.0,21.71,11.41,25.0
THIRUVALLUR,1997,Summer,31.42,25.1,37.73,60.34,56.2,22.7,8.43,14.99
THIRUVALLUR,1998,Kharif,29.38,24.03,34.73,264.6,78.85,19.57,11.02,22.71
THIRUVALLUR,1998,Rabi,26.97,22.24,31.69,395.53,77.26,16.72,12.59,25.27
THIRUVALLUR,1998,Whole Year,30.5,23.5,37.5,806.09,70.0,21.14,9.74,25.0
THIRUVALLUR,1998,Summer,32.8,25.52,40.09,99.94,59.85,25.53,9.86,13.52
THIRUVALLUR,1999,Kharif,29.82,24.71,34.94,431.16,67.24,20.64,11.66,26.14
THIRUVALLUR,1999,Rabi,27.14,22.24,32.05,557.17,75.37,18.7,9.92,30.96
THIRUVALLUR,1999,Whole Year,30.5,23.5,37.5,817.61,70.0,20.08,11.3,25.0
THIRUVALLUR,1999,Summer,33.93,25.62,42.24,98.58,54.94,22.4,11.63,10.23
THIRUVALLUR,2000,Kharif,28.67,23.24,34.1,473.24,65.17,18.08,14.07,27.92
THIRUVALLUR,2000,Rabi,27.38,21.94,32.82,570.59,82.96,18.54,8.95,27.25
THIRUVALLUR,2000,Whole Year,30.5,23.5,37.5,952.28,70.0,21.17,9.54,25.0
THIRUVALLUR,2000,Summer,34.59,26.65,42.54,24.36,53.97,22.95,10.87,16.48
THIRUVALLUR,2001,Kharif,30.43,24.51,36.36,443.78,73.98,21.0,13.3,27.78
THIRUVALLUR,2001,Rabi,26.01,20.12,31.9,371.13,84.58,15.24,13.04,34.1
THIRUVALLUR,2001,Whole Year,30.5,23.5,37.5,816.75,70.0,20.28,9.62,25.0
THIRUVALLUR,2001,Summer,33.01,26.27,39.74,67.09,58.16,23.82,10.13,13.75
THIRUVALLUR,2002,Kharif,31.46,23.32,39.6,262.78,57.71,19.07,10.7,16.63
THIRUVALLUR,2002,Rabi,26.86,20.83,32.9,235.0,67.94,16.64,13.55,18.93
THIRUVALLUR,2002,Whole Year,31.4,23.5,39.3,581.75,62.0,20.16,12.66,16.25
THIRUVALLUR,2002,Summer,32.57,25.51,39.63,47.86,46.2,25.87,7.79,10.87
THIRUVALLUR,2003,Kharif,30.4,23.98,36.82,198.9,57.08,22.75,11.8,19.73
THIRUVALLUR,2003,Rabi,27.14,20.44,33.85,224.59,71.27,18.73,13.13,19.43
THIRUVALLUR,2003,Whole Year,31.4,23.5,39.3,562.06,62.0,20.23,13.72,16.25
THIRUVALLUR,2003,Summer,32.78,25.02,40.53,63.58,37.74,24.13,9.07,10.74
THIRUVALLUR,2004,Kharif,29.36,23.11,35.61,366.28,70.01,19.04,17.97,23.14
THIRUVALLUR,2004,Rabi,26.41,20.56,32.26,334.98,78.25,15.33,13.89,27.65
THIRUVALLUR,2004,Whole Year,30.5,23.5,37.5,1010.54,70.0,20.28,12.4,25.0
THIRUVALLUR,2004,Summer,32.03,26.49,37.56,93.49,49.25,22.49,10.65,14.48
THIRUVALLUR,2005,Kharif,30.98,24.66,37.3,411.92,72.6,18.89,14.32,22.88
THIRUVALLUR,2005,Rabi,27.09,22.45,31.72,511.44,81.8,15.29,11.91,25.35
THIRUVALLUR,2005,Whole Year,30.5,23.5,37.5,1069.04,70.0,21.34,12.62,25.0
THIRUVALLUR,2005,Summer,34.72,26.52,42.93,103.72,52.65,22.16,9.56,11.15
THIRUVALLUR,2006,Kharif,30.88,23.81,37.95,424.73,69.83,19.97,17.56,22.35
THIRUVALLUR,2006,Rabi,25.78,20.33,31.22,437.3,82.45,16.58,11.43,29.91
THIRUVALLUR,2006,Whole Year,30.5,23.5,37.5,958.51,70.0,19.51,11.89,25.0
THIRUVALLUR,2006,Summer,31.59,25.03,38.16,27.99,54.12,23.68,7.63,14.29
THIRUVALLUR,2007,Kharif,30.74,24.12,37.35,350.99,79.78,21.9,13.9,26.77
THIRUVALLUR,2007,Rabi,26.86,20.4,33.32,512.44,77.67,16.64,12.72,31.27
THIRUVALLUR,2007,Whole Year,30.5,23.5,37.5,1087.99,70.0,21.62,11.14,25.0
THIRUVALLUR,2007,Summer,32.08,26.41,37.74,58.08,56.6,22.08,7.69,13.4
THIRUVALLUR,2008,Kharif,29.25,23.22,35.28,355.0,70.76,19.84,15.78,26.31
THIRUVALLUR,2008,Rabi,27.8,21.77,33.83,394.53,83.33,17.06,10.65,25.63
THIRUVALLUR,2008,Whole Year,30.5,23.5,37.5,1051.93,70.0,19.81,12.4,25.0
THIRUVALLUR,2008,Summer,32.73,25.25,40.22,78.66,54.9,25.27,10.28,13.34
THIRUVALLUR,2009,Kharif,29.39,23.73,35.05,402.85,75.09,20.22,11.99,29.28
THIRUVALLUR,2009,Rabi,25.95,20.74,31.17,461.91,75.92,16.28,10.53,26.77
THIRUVALLUR,2009,Whole Year,30.5,23.5,37.5,908.56,70.0,21.12,11.18,25.0
THIRUVALLUR,2009,Summer,33.01,26.53,39.49,74.4,45.95,24.25,11.44,17.38
THIRUVALLUR,2010,Kharif,29.24,23.88,34.59,586.13,82.94,22.34,17.6,30.02
THIRUVALLUR,2010,Rabi,27.53,22.0,33.06,628.46,88.68,16.02,11.95,43.01
THIRUVALLUR,2010,Whole Year,30.5,23.5,37.5,1060.07,75.0,19.92,11.04,31.25
THIRUVALLUR,2010,Summer,32.44,26.83,38.06,72.57,63.88,23.63,8.22,20.6
THIRUVALLUR,2011,Kharif,30.69,23.78,37.59,393.12,71.22,19.77,10.45,37.61
THIRUVALLUR,2011,Rabi,26.93,22.44,31.42,718.43,87.12,15.23,11.06,36.86
THIRUVALLUR,2011,Whole Year,30.5,23.5,37.5,1141.87,75.0,19.38,12.94,31.25
THIRUVALLUR,2011,Summer,33.13,26.52,39.75,129.86,60.23,22.16,11.45,17.13
THIRUVALLUR,2012,Kharif,30.11,24.01,36.21,297.33,75.72,19.16,12.41,27.56
THIRUVALLUR,2012,Rabi,26.97,20.75,33.19,334.82,82.55,17.65,11.63,34.67
THIRUVALLUR,2012,Whole Year,30.5,23.5,37.5,863.63,70.0,21.05,11.87,25.0
THIRUVALLUR,2012,Summer,33.98,26.22,41.73,57.69,51.62,24.52,9.56,13.43
THIRUVALLUR,2013,Kharif,29.81,24.66,34.96,284.87,75.85,21.72,15.11,30.43
THIRUVALLUR,2013,Rabi,27.83,22.21,33.46,366.56,75.68,15.0,11.48,32.79
THIRUVALLUR,2013,Whole Year,30.5,23.5,37.5,1038.86,70.0,20.41,9.29,25.0
THIRUVALLUR,2013,Summer,34.72,26.93,42.5,30.29,48.23,22.31,7.92,11.22
THIRUVARUR,1997,Kharif,30.53,24.95,36.12,325.43,84.6,18.01,16.18,29.7
THIRUVARUR,1997,Rabi,27.55,23.24,31.86,560.95,83.15,16.8,11.3,34.42
THIRUVARUR,1997,Whole Year,31.0,24.0,38.0,1084.7,75.0,19.21,12.7,28.0
THIRUVARUR,1997,Summer,32.55,26.91,38.19,35.5,61.44,24.83,9.36,12.1
THIRUVARUR,1998,Kharif,30.02,25.44,34.6,400.12,81.82,20.87,16.48,27.38
THIRUVARUR,1998,Rabi,28.49,23.08,33.91,609.58,85.89,18.55,11.78,33.89
THIRUVARUR,1998,Whole Year,31.0,24.0,38.0,1050.97,75.0,20.85,11.58,28.0
THIRUVARUR,1998,Summer,35.09,26.95,43.22,121.77,62.5,24.39,10.95,11.66
THIRUVARUR,1999,Kharif,30.97,25.25,36.68,301.14,82.49,22.37,15.89,33.01
THIRUVARUR,1999,Rabi,26.71,21.48,31.93,363.33,88.48,17.83,10.39,36.92
THIRUVARUR,1999,Whole Year,31.0,24.0,38.0,862.38,75.0,19.96,10.71,28.0
THIRUVARUR,1999,Summer,34.62,27.29,41.95,103.57,56.25,23.88,10.04,18.75
THIRUVARUR,2000,Kharif,30.31,24.78,35.84,450.93,80.25,20.29,16.88,27.75
THIRUVARUR,2000,Rabi,27.54,21.58,33.5,456.81,80.19,18.31,10.89,29.07
THIRUVARUR,2000,Whole Year,31.0,24.0,38.0,1242.18,75.0,19.89,11.37,28.0
THIRUVARUR,2000,Summer,33.13,26.53,39.72,40.48,54.44,22.88,10.41,17.94
THIRUVARUR,2001,Kharif,31.44,25.45,37.43,454.78,72.94,21.1,13.37,24.75
THIRUVARUR,2001,Rabi,28.17,21.93,34.42,581.7,83.31,17.25,12.43,29.75
THIRUVARUR,2001,Whole Year,31.0,24.0,38.0,1062.11,75.0,20.52,10.88,28.0
THIRUVARUR,2001,Summer,33.45,26.01,40.89,95.65,56.06,25.51,10.17,16.89
THIRUVARUR,2002,Kharif,32.37,25.05,39.68,199.89,67.1,22.45,10.87,21.78
THIRUVARUR,2002,Rabi,27.96,22.07,33.85,367.73,74.84,17.71,12.75,22.34
THIRUVARUR,2002,Whole Year,31.9,24.0,39.8,702.07,67.0,21.81,11.75,18.2
THIRUVARUR,2002,Summer,35.38,27.2,43.56,39.92,49.03,24.82,10.59,10.77
THIRUVARUR,2003,Kharif,32.16,25.03,39.29,298.47,62.57,19.54,17.82,16.76
THIRUVARUR,2003,Rabi,29.01,22.95,35.07,283.26,78.57,16.05,10.56,25.47
THIRUVARUR,2003,Whole Year,31.9,24.0,39.8,598.11,67.0,19.26,12.71,18.2
THIRUVARUR,2003,Summer,34.15,26.32,41.97,70.08,54.8,24.2,7.96,7.74
THIRUVARUR,2004,Kharif,31.45,24.62,38.29,475.96,73.52,20.31,16.38,25.99
THIRUVARUR,2004,Rabi,27.47,22.89,32.04,567.11,80.29,17.35,12.95,36.77
THIRUVARUR,2004,Whole Year,31.0,24.0,38.0,1120.07,75.0,19.66,13.08,28.0
THIRUVARUR,2004,Summer,32.09,25.59,38.6,116.96,52.21,26.41,8.6,19.05
THIRUVARUR,2005,Kharif,30.17,25.14,35.2,320.96,76.42,18.06,13.05,30.81
THIRUVARUR,2005,Rabi,28.61,23.27,33.96,456.07,80.46,16.5,8.83,36.91
THIRUVARUR,2005,Whole Year,31.0,24.0,38.0,980.28,75.0,19.35,11.27,28.0
THIRUVARUR,2005,Summer,32.87,26.6,39.15,58.16,53.47,24.87,8.07,19.16
THIRUVARUR,2006,Kharif,30.76,24.89,36.63,437.92,73.2,19.46,13.85,26.67
THIRUVARUR,2006,Rabi,27.96,22.58,33.34,611.67,88.01,15.49,12.42,38.49
THIRUVARUR,2006,Whole Year,31.0,24.0,38.0,1083.91,75.0,20.81,13.78,28.0
THIRUVARUR,2006,Summer,33.3,25.76,40.85,102.4,62.29,23.86,10.58,13.62
THIRUVARUR,2007,Kharif,29.89,24.59,35.19,520.25,83.44,20.39,11.54,31.41
THIRUVARUR,2007,Rabi,27.52,22.86,32.19,695.74,81.0,16.52,11.33,29.21
THIRUVARUR,2007,Whole Year,31.0,24.0,38.0,856.36,75.0,20.63,9.57,28.0
THIRUVARUR,2007,Summer,33.74,27.0,40.48,60.23,54.34,26.33,10.77,19.6
THIRUVARUR,2008,Kharif,30.22,24.72,35.72,347.57,83.27,19.95,15.69,31.36
THIRUVARUR,2008,Rabi,28.73,23.33,34.14,524.45,82.24,18.92,12.52,34.91
THIRUVARUR,2008,Whole Year,31.0,24.0,38.0,1255.12,75.0,21.27,9.61,28.0
THIRUVARUR,2008,Summer,33.3,25.52,41.09,55.38,52.74,22.22,10.27,12.54
THIRUVARUR,2009,Kharif,30.62,25.32,35.92,383.8,79.01,20.83,15.5,25.75
THIRUVARUR,2009,Rabi,27.48,20.89,34.08,429.1,84.74,16.95,13.53,38.14
THIRUVARUR,2009,Whole Year,31.0,24.0,38.0,868.34,75.0,21.87,9.34,28.0
THIRUVARUR,2009,Summer,32.89,26.4,39.37,64.56,55.6,24.63,7.84,19.35
THIRUVARUR,2010,Kharif,30.66,25.44,35.87,644.73,87.76,21.99,12.98,39.18
THIRUVARUR,2010,Rabi,27.22,21.21,33.23,770.06,90.54,15.22,9.64,44.84
THIRUVARUR,2010,Whole Year,31.0,24.0,38.0,1223.88,80.0,20.37,11.67,35.0
THIRUVARUR,2010,Summer,32.61,26.16,39.05,110.76,61.05,25.8,9.76,17.1
THIRUVARUR,2011,Kharif,29.69,24.45,34.93,581.3,88.74,20.65,12.34,35.43
THIRUVARUR,2011,Rabi,27.37,20.79,33.94,827.01,90.64,16.59,8.79,48.66
THIRUVARUR,2011,Whole Year,31.0,24.0,38.0,1189.79,80.0,19.76,12.82,35.0
THIRUVARUR,2011,Summer,33.9,26.8,41.0,132.57,61.66,24.21,7.25,19.12
THIRUVARUR,2012,Kharif,31.31,24.59,38.02,406.74,79.45,21.87,13.74,26.72
THIRUVARUR,2012,Rabi,27.5,20.82,34.19,670.26,82.73,16.26,13.51,29.41
THIRUVARUR,2012,Whole Year,31.0,24.0,38.0,1115.47,75.0,19.88,12.61,28.0
THIRUVARUR,2012,Summer,32.89,25.83,39.95,40.44,54.02,22.25,7.07,18.57
THIRUVARUR,2013,Kharif,30.35,23.87,36.83,461.67,84.29,18.31,11.73,31.97
THIRUVARUR,2013,Rabi,27.41,22.71,32.12,508.81,87.24,15.84,10.58,33.81
THIRUVARUR,2013,Whole Year,31.0,24.0,38.0,912.33,75.0,20.43,13.33,28.0
THIRUVARUR,2013,Summer,33.26,26.01,40.52,37.83,64.65,22.3,10.75,17.12
TIRUCHIRAPPALLI,1997,Kharif,29.37,23.51,35.23,277.46,75.71,22.61,13.62,28.89
TIRUCHIRAPPALLI,1997,Rabi,27.19,20.82,33.56,317.89,84.55,18.46,13.26,34.96
TIRUCHIRAPPALLI,1997,Whole Year,30.5,23.5,37.5,971.33,70.0,19.25,13.11,25.0
TIRUCHIRAPPALLI,1997,Summer,34.08,26.73,41.43,59.53,59.9,23.96,10.98,10.66
TIRUCHIRAPPALLI,1998,Kharif,30.4,25.0,35.81,257.93,79.02,22.12,15.04,21.42
TIRUCHIRAPPALLI,1998,Rabi,27.15,21.29,33.01,490.71,84.47,18.33,10.19,31.95
TIRUCHIRAPPALLI,1998,Whole Year,30.5,23.5,37.5,905.7,70.0,21.79,12.09,25.0
TIRUCHIRAPPALLI,1998,Summer,32.92,25.84,40.0,55.44,57.78,23.23,8.66,11.16
TIRUCHIRAPPALLI,1999,Kharif,28.69,23.37,34.01,459.8,66.92,18.25,17.96,31.25
TIRUCHIRAPPALLI,1999,Rabi,26.91,22.42,31.4,370.26,80.11,16.28,10.02,33.1
TIRUCHIRAPPALLI,1999,Whole Year,30.5,23.5,37.5,1063.59,70.0,21.91,11.57,25.0
TIRUCHIRAPPALLI,1999,Summer,33.42,26.51,40.33,99.01,59.54,26.1,8.13,12.33
TIRUCHIRAPPALLI,2000,Kharif,30.96,24.27,37.66,296.46,68.35,21.66,17.48,22.3
TIRUCHIRAPPALLI,2000,Rabi,27.59,21.43,33.74,583.03,84.48,18.61,9.89,27.08
TIRUCHIRAPPALLI,2000,Whole Year,30.5,23.5,37.5,1067.74,70.0,21.14,10.89,25.0
TIRUCHIRAPPALLI,2000,Summer,32.21,25.57,38.84,73.42,56.5,24.53,11.62,15.79
TIRUCHIRAPPALLI,2001,Kharif,29.34,23.69,34.98,271.59,75.66,20.88,11.7,30.6
TIRUCHIRAPPALLI,2001,Rabi,27.03,21.34,32.72,401.47,83.79,18.57,12.29,25.99
TIRUCHIRAPPALLI,2001,Whole Year,30.5,23.5,37.5,767.05,70.0,20.41,9.71,25.0
TIRUCHIRAPPALLI,2001,Summer,32.18,26.34,38.03,49.47,45.86,25.39,7.69,15.02
TIRUCHIRAPPALLI,2002,Kharif,32.34,24.94,39.73,225.0,64.58,19.2,13.66,17.23
TIRUCHIRAPPALLI,2002,Rabi,26.98,21.03,32.94,248.94,70.87,15.6,9.44,17.79
TIRUCHIRAPPALLI,2002,Whole Year,31.4,23.5,39.3,620.53,62.0,21.06,13.61,16.25
TIRUCHIRAPPALLI,2002,Summer,35.24,26.38,44.09,59.02,45.28,24.83,9.99,8.0
TIRUCHIRAPPALLI,2003,Kharif,30.48,24.48,36.48,265.53,65.0,19.69,14.08,14.34
TIRUCHIRAPPALLI,2003,Rabi,28.88,22.68,35.08,352.63,70.2,16.64,10.24,19.36
TIRUCHIRAPPALLI,2003,Whole Year,31.4,23.5,39.3,533.01,62.0,20.16,12.3,16.25
TIRUCHIRAPPALLI,2003,Summer,35.46,26.46,44.46,29.59,48.78,26.37,8.14,9.12
TIRUCHIRAPPALLI,2004,Kharif,29.33,24.34,34.31,468.0,70.61,21.22,16.9,26.78
TIRUCHIRAPPALLI,2004,Rabi,27.11,20.86,33.35,427.06,81.29,15.82,8.33,34.87
TIRUCHIRAPPALLI,2004,Whole Year,30.5,23.5,37.5,770.08,70.0,20.29,9.34,25.0
TIRUCHIRAPPALLI,2004,Summer,31.4,25.15,37.66,91.54,49.26,22.2,10.61,17.27
TIRUCHIRAPPALLI,2005,Kharif,29.56,23.96,35.16,377.93,66.82,22.78,12.92,25.82
TIRUCHIRAPPALLI,2005,Rabi,26.44,21.8,31.08,319.74,80.62,17.01,13.92,27.63
TIRUCHIRAPPALLI,2005,Whole Year,30.5,23.5,37.5,871.6,70.0,21.96,9.24,25.0
TIRUCHIRAPPALLI,2005,Summer,31.66,25.71,37.61,105.67,55.68,25.66,11.56,16.35
TIRUCHIRAPPALLI,2006,Kharif,30.89,23.89,37.89,406.99,76.79,19.22,13.35,27.23
TIRUCHIRAPPALLI,2006,Rabi,28.23,22.56,33.9,343.03,82.33,15.23,8.62,31.23
TIRUCHIRAPPALLI,2006,Whole Year,30.5,23.5,37.5,902.51,70.0,19.01,10.97,25.0
TIRUCHIRAPPALLI,2006,Summer,34.36,26.5,42.23,84.62,48.94,26.28,10.55,11.2
TIRUCHIRAPPALLI,2007,Kharif,28.79,23.13,34.45,300.13,69.28,18.88,10.15,25.84
TIRUCHIRAPPALLI,2007,Rabi,26.6,20.94,32.26,381.69,83.83,16.55,13.03,26.78
TIRUCHIRAPPALLI,2007,Whole Year,30.5,23.5,37.5,858.68,70.0,21.41,9.15,25.0
TIRUCHIRAPPALLI,2007,Summer,32.27,25.16,39.38,108.46,49.48,26.27,7.33,15.42
TIRUCHIRAPPALLI,2008,Kharif,30.6,23.25,37.95,264.98,66.25,21.66,10.31,21.36
TIRUCHIRAPPALLI,2008,Rabi,26.98,21.36,32.59,498.77,75.14,17.01,9.72,32.56
TIRUCHIRAPPALLI,2008,Whole Year,30.5,23.5,37.5,864.14,70.0,20.07,12.27,25.0
TIRUCHIRAPPALLI,2008,Summer,31.51,25.68,37.35,77.37,50.13,24.06,11.14,10.07
TIRUCHIRAPPALLI,2009,Kharif,29.28,23.06,35.5,389.13,65.51,21.54,14.35,30.85
TIRUCHIRAPPALLI,2009,Rabi,27.45,21.73,33.17,332.07,75.65,18.8,9.52,34.12
TIRUCHIRAPPALLI,2009,Whole Year,30.5,23.5,37.5,768.25,70.0,20.91,11.76,25.0
TIRUCHIRAPPALLI,2009,Summer,32.25,25.07,39.42,26.36,52.89,25.71,7.26,10.27
TIRUCHIRAPPALLI,2010,Kharif,30.33,23.36,37.3,392.28,79.86,18.32,16.12,30.38
TIRUCHIRAPPALLI,2010,Rabi,27.67,22.31,33.03,768.17,80.42,15.57,9.53,42.85
TIRUCHIRAPPALLI,2010,Whole Year,30.5,23.5,37.5,1376.43,75.0,21.72,10.89,31.25
TIRUCHIRAPPALLI,2010,Summer,32.34,26.54,38.15,129.97,61.53,24.39,8.66,17.18
TIRUCHIRAPPALLI,2011,Kharif,29.74,24.31,35.17,457.54,74.99,22.2,14.65,28.76
TIRUCHIRAPPALLI,2011,Rabi,26.73,22.29,31.16,522.29,86.7,15.73,8.6,35.26
TIRUCHIRAPPALLI,2011,Whole Year,30.5,23.5,37.5,1249.83,75.0,20.42,10.66,31.25
TIRUCHIRAPPALLI,2011,Summer,32.52,25.23,39.81,80.95,64.53,24.88,9.3,13.86
TIRUCHIRAPPALLI,2012,Kharif,29.66,24.51,34.81,284.56,71.53,19.82,12.88,23.77
TIRUCHIRAPPALLI,2012,Rabi,27.17,21.69,32.64,498.15,77.2,17.91,8.16,32.5
TIRUCHIRAPPALLI,2012,Whole Year,30.5,23.5,37.5,840.13,70.0,20.11,11.9,25.0
TIRUCHIRAPPALLI,2012,Summer,32.65,25.78,39.53,104.92,47.13,23.01,9.94,15.41
TIRUCHIRAPPALLI,2013,Kharif,29.32,24.57,34.07,473.01,79.38,19.6,11.91,22.8
TIRUCHIRAPPALLI,2013,Rabi,27.1,20.94,33.27,439.07,77.43,16.79,11.1,30.43
TIRUCHIRAPPALLI,2013,Whole Year,30.5,23.5,37.5,899.16,70.0,19.01,11.36,25.0
TIRUCHIRAPPALLI,2013,Summer,33.32,26.31,40.34,28.21,46.81,25.94,9.82,15.53
TIRUNELVELI,1997,Kharif,30.24,24.12,36.36,393.98,70.31,22.8,14.82,31.16
TIRUNELVELI,1997,Rabi,26.4,21.7,31.1,402.61,81.51,18.64,11.69,29.72
TIRUNELVELI,1997,Whole Year,30.5,23.5,37.5,765.71,70.0,19.43,9.27,25.0
TIRUNELVELI,1997,Summer,33.78,25.58,41.99,36.6,55.12,24.16,7.71,13.12
TIRUNELVELI,1998,Kharif,29.97,23.07,36.88,294.46,66.48,20.23,17.9,29.18
TIRUNELVELI,1998,Rabi,26.6,22.12,31.08,436.26,76.61,15.72,8.97,32.2
TIRUNELVELI,1998,Whole Year,30.5,23.5,37.5,749.19,70.0,20.69,12.76,25.0
TIRUNELVELI,1998,Summer,34.52,26.69,42.36,28.98,49.76,22.77,11.03,14.29
TIRUNELVELI,1999,Kharif,29.6,23.82,35.38,320.14,71.95,21.79,11.35,29.41
TIRUNELVELI,1999,Rabi,26.96,21.56,32.36,314.25,76.24,16.73,13.89,27.5
TIRUNELVELI,1999,Whole Year,30.5,23.5,37.5,739.77,70.0,20.31,9.08,25.0
TIRUNELVELI,1999,Summer,32.73,26.33,39.12,22.29,48.31,26.11,11.99,13.82
TIRUNELVELI,2000,Kharif,30.63,24.39,36.87,420.21,70.69,20.83,16.57,23.14
TIRUNELVELI,2000,Rabi,27.78,22.94,32.62,514.5,80.75,17.38,10.36,31.51
TIRUNELVELI,2000,Whole Year,30.5,23.5,37.5,751.75,70.0,19.45,11.22,25.0
TIRUNELVELI,2000,Summer,32.99,25.11,40.87,53.46,53.13,25.81,9.71,10.36
TIRUNELVELI,2001,Kharif,29.86,24.17,35.55,456.3,69.58,18.32,12.84,21.69
TIRUNELVELI,2001,Rabi,26.64,20.5,32.77,454.21,78.6,16.67,12.73,26.8
TIRUNELVELI,2001,Whole Year,30.5,23.5,37.5,762.29,70.0,20.69,13.29,25.0
TIRUNELVELI,2001,Summer,33.83,25.88,41.78,100.93,58.85,24.65,11.16,14.83
TIRUNELVELI,2002,Kharif,31.38,23.82,38.95,248.26,64.52,18.22,14.91,15.2
TIRUNELVELI,2002,Rabi,28.54,22.24,34.84,269.51,74.17,16.57,13.22,19.03
TIRUNELVELI,2002,Whole Year,31.4,23.5,39.3,550.64,62.0,19.38,11.52,16.25
TIRUNELVELI,2002,Summer,34.95,26.52,43.38,51.09,51.76,24.22,7.23,9.28
TIRUNELVELI,2003,Kharif,31.23,23.2,39.27,186.86,59.1,21.96,14.37,16.57
TIRUNELVELI,2003,Rabi,27.06,20.57,33.56,227.13,73.12,16.09,10.56,19.21
TIRUNELVELI,2003,Whole Year,31.4,23.5,39.3,486.87,62.0,19.19,12.83,16.25
TIRUNELVELI,2003,Summer,33.91,25.43,42.39,21.12,44.86,22.8,11.41,9.9
TIRUNELVELI,2004,Kharif,29.47,24.94,34.01,474.81,65.6,22.33,17.65,24.33
TIRUNELVELI,2004,Rabi,27.16,21.38,32.94,469.99,77.14,17.32,9.55,26.65
TIRUNELVELI,2004,Whole Year,30.5,23.5,37.5,922.03,70.0,20.12,9.14,25.0
TIRUNELVELI,2004,Summer,31.17,25.1,37.24,101.83,57.15,22.64,7.35,13.19
TIRUNELVELI,2005,Kharif,30.72,23.83,37.61,430.65,67.39,18.84,10.07,28.13
TIRUNELVELI,2005,Rabi,27.18,22.95,31.42,505.27,76.5,15.61,9.4,28.85
TIRUNELVELI,2005,Whole Year,30.5,23.5,37.5,738.89,70.0,21.24,12.87,25.0
TIRUNELVELI,2005,Summer,34.03,26.27,41.79,47.23,45.21,23.79,10.34,12.42
TIRUNELVELI,2006,Kharif,30.34,24.1,36.58,334.33,74.85,18.73,13.87,23.98
TIRUNELVELI,2006,Rabi,26.86,20.24,33.47,459.79,79.54,18.34,12.14,31.83
TIRUNELVELI,2006,Whole Year,30.5,23.5,37.5,937.76,70.0,21.59,9.95,25.0
TIRUNELVELI,2006,Summer,32.7,25.28,40.12,76.96,45.56,23.91,10.34,13.92
TIRUNELVELI,2007,Kharif,29.54,23.14,35.95,314.15,72.24,22.58,14.01,22.71
TIRUNELVELI,2007,Rabi,26.77,21.38,32.16,509.98,77.41,16.29,11.1,26.18
TIRUNELVELI,2007,Whole Year,30.5,23.5,37.5,813.47,70.0,21.4,13.7,25.0
TIRUNELVELI,2007,Summer,33.84,25.06,42.62,105.28,47.68,25.31,8.16,13.31
TIRUNELVELI,2008,Kharif,30.56,24.2,36.92,362.57,70.4,22.07,16.0,24.94
TIRUNELVELI,2008,Rabi,27.71,21.74,33.68,535.61,81.9,17.85,8.61,30.64
TIRUNELVELI,2008,Whole Year,30.5,23.5,37.5,843.09,70.0,19.25,12.66,25.0
TIRUNELVELI,2008,Summer,32.63,26.39,38.86,78.59,50.01,24.13,9.78,16.37
TIRUNELVELI,2009,Kharif,29.52,24.79,34.26,402.5,74.06,18.93,14.18,28.71
TIRUNELVELI,2009,Rabi,26.8,20.8,32.79,349.44,78.04,16.62,12.73,30.44
TIRUNELVELI,2009,Whole Year,30.5,23.5,37.5,1005.82,70.0,21.77,12.12,25.0
TIRUNELVELI,2009,Summer,32.18,26.53,37.84,22.13,57.37,23.21,8.35,15.0
TIRUNELVELI,2010,Kharif,30.22,24.7,35.74,336.29,73.92,18.21,15.68,30.99
TIRUNELVELI,2010,Rabi,27.42,21.56,33.28,748.63,85.17,17.6,12.42,34.82
TIRUNELVELI,2010,Whole Year,30.5,23.5,37.5,1295.15,75.0,20.96,11.22,31.25
TIRUNELVELI,2010,Summer,34.58,26.32,42.84,141.95,54.57,23.73,10.76,18.87
TIRUNELVELI,2011,Kharif,29.22,23.91,34.53,606.59,73.49,19.97,12.74,28.48
TIRUNELVELI,2011,Rabi,28.36,22.93,33.79,699.02,80.21,17.75,8.78,40.3
TIRUNELVELI,2011,Whole Year,30.5,23.5,37.5,1198.48,75.0,21.93,11.16,31.25
TIRUNELVELI,2011,Summer,31.37,25.5,37.25,136.12,56.56,23.41,7.63,18.51
TIRUNELVELI,2012,Kharif,28.92,23.51,34.34,293.96,70.78,22.26,17.86,28.7
TIRUNELVELI,2012,Rabi,28.35,22.98,33.71,317.33,83.97,16.64,12.45,25.87
TIRUNELVELI,2012,Whole Year,30.5,23.5,37.5,796.69,70.0,20.35,9.19,25.0
TIRUNELVELI,2012,Summer,33.87,26.22,41.51,79.9,54.72,22.04,8.35,15.82
TIRUNELVELI,2013,Kharif,29.91,24.32,35.51,273.98,74.03,21.11,13.45,28.86
TIRUNELVELI,2013,Rabi,26.81,20.37,33.25,477.38,84.36,16.53,11.93,30.75
TIRUNELVELI,2013,Whole Year,30.5,23.5,37.5,1045.7,70.0,20.5,11.77,25.0
